Window_Pair;Enhancer_CTCF;RNAPII-S2p_CTCF;RNAPII-S7p_RNAPII-S2p;RNAPII-S2p_RNAPII-S2p;Tcf3_EP300;H3K9me3_H3K9me3;ZC3H11A_CTCF;EP300_NANOG;Enhancer_MAFK;RNAPII-S7p_Enhancer;Tcf3_Enhancer;RNAPII-S5p_RNAPII-S2p;Tcf3_RNAPII-S2p;RNAPII-S2p_Oct4;HCFC1_NANOG;RNAPII-S2p_NANOG;Tcf3_CTCF;RNAPII-S5p_Enhancer;Tcf3_MAFK;EP300_ZNF384;RNAPII-S2p_Enhancer;Tcf3_NANOG;Enhancer_NANOG;H3K9me3_Enhancer
chr3:98120000-98160000&chr3:95280000-95320000;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr8:116720000-116760000&chr8:113000000-113040000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr16:25400000-25440000&chr16:22920000-22960000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr11:32480000-32520000&chr11:30640000-30680000;0;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1
chr9:105760000-105800000&chr9:103560000-103600000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr13:96120000-96160000&chr13:93400000-93440000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr9:91520000-91560000&chr9:88320000-88360000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr5:124240000-124280000&chr5:122560000-122600000;1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;0
chr11:94760000-94800000&chr11:93120000-93160000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:101360000-101400000&chr13:100200000-100240000;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0
chr2:102200000-102240000&chr2:101760000-101800000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr11:7960000-8000000&chr11:6040000-6080000;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
chr6:86920000-86960000&chr6:84240000-84280000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:140360000-140400000&chr7:138720000-138760000;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0
chr2:165320000-165360000&chr2:164000000-164040000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:122960000-123000000&chr3:121960000-122000000;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0
chr15:71960000-72000000&chr15:71400000-71440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr12:76840000-76880000&chr12:75040000-75080000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:9320000-9360000&chr15:7840000-7880000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr5:135120000-135160000&chr5:132520000-132560000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr3:105760000-105800000&chr3:103040000-103080000;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0
chr13:46800000-46840000&chr13:45160000-45200000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;1
chr10:88160000-88200000&chr10:86880000-86920000;1;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0
chr6:54640000-54680000&chr6:52880000-52920000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr16:21920000-21960000&chr16:18840000-18880000;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0
chr8:8720000-8760000&chr8:5440000-5480000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:82720000-82760000&chr3:78960000-79000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr10:57840000-57880000&chr10:57160000-57200000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
chr11:111840000-111880000&chr11:108040000-108080000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:46520000-46560000&chr8:43760000-43800000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:60120000-60160000&chr1:58320000-58360000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr13:26200000-26240000&chr13:25040000-25080000;0;0;0;0;1;0;0;1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0
chr14:36080000-36120000&chr14:35160000-35200000;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:115680000-115720000&chr7:114600000-114640000;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
chr17:57080000-57120000&chr17:53320000-53360000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr18:35720000-35760000&chr18:35480000-35520000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0
chr14:78720000-78760000&chr14:75160000-75200000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:41760000-41800000&chr10:40040000-40080000;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1
chr3:27840000-27880000&chr3:26200000-26240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr2:155440000-155480000&chr2:152320000-152360000;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr3:101880000-101920000&chr3:98400000-98440000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr11:55280000-55320000&chr11:52240000-52280000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr1:131200000-131240000&chr1:127280000-127320000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr2:123920000-123960000&chr2:121560000-121600000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:150800000-150840000&chr5:148960000-149000000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr10:7080000-7120000&chr10:6400000-6440000;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0
chr14:63800000-63840000&chr14:61360000-61400000;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0
chr8:60000000-60040000&chr8:58720000-58760000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0
chr18:35920000-35960000&chr18:34240000-34280000;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
chr3:54480000-54520000&chr3:50680000-50720000;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0
chr10:121640000-121680000&chr10:121480000-121520000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr3:59080000-59120000&chr3:56280000-56320000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr1:72320000-72360000&chr1:69880000-69920000;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;0;1;0
chr1:96360000-96400000&chr1:95200000-95240000;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr2:179320000-179360000&chr2:179200000-179240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr5:46080000-46120000&chr5:43960000-44000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:6600000-6640000&chr19:3440000-3480000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr14:31680000-31720000&chr14:28160000-28200000;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0
chr19:40040000-40080000&chr19:36720000-36760000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr3:104440000-104480000&chr3:102080000-102120000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:22120000-22160000&chr12:18120000-18160000;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr18:6280000-6320000&chr18:6240000-6280000;1;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;1;0;1;1;0;1;1
chr5:28720000-28760000&chr5:26360000-26400000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr2:59960000-60000000&chr2:57920000-57960000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr13:18520000-18560000&chr13:16000000-16040000;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr6:54000000-54040000&chr6:53160000-53200000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:7920000-7960000&chr18:7680000-7720000;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr10:93720000-93760000&chr10:90160000-90200000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
chr18:85040000-85080000&chr18:82240000-82280000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr11:62880000-62920000&chr11:62360000-62400000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:40440000-40480000&chr18:36480000-36520000;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
chr5:92560000-92600000&chr5:91000000-91040000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:9960000-10000000&chr11:6640000-6680000;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;1;1
chr2:29400000-29440000&chr2:27800000-27840000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:116800000-116840000&chr2:114040000-114080000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr1:46120000-46160000&chr1:43240000-43280000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:85120000-85160000&chr3:84480000-84520000;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0
chr5:50120000-50160000&chr5:46240000-46280000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:57880000-57920000&chr15:55440000-55480000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr2:20360000-20400000&chr2:20320000-20360000;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:143000000-143040000&chr7:140120000-140160000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:14360000-14400000&chr13:12440000-12480000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr3:104720000-104760000&chr3:102040000-102080000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:85280000-85320000&chr10:84560000-84600000;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1
chr5:110840000-110880000&chr5:107560000-107600000;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;1;0
chr2:160200000-160240000&chr2:156240000-156280000;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1
chr7:29280000-29320000&chr7:25720000-25760000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr15:8880000-8920000&chr15:7760000-7800000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr16:66000000-66040000&chr16:62840000-62880000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:77320000-77360000&chr5:73880000-73920000;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1
chr2:157160000-157200000&chr2:154160000-154200000;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;1;1
chr3:94720000-94760000&chr3:90880000-90920000;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1
chr12:89560000-89600000&chr12:88400000-88440000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr6:20600000-20640000&chr6:16720000-16760000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:149280000-149320000&chr4:145480000-145520000;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1
chr3:62360000-62400000&chr3:60480000-60520000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:70040000-70080000&chr18:67160000-67200000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:48440000-48480000&chr19:47200000-47240000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:83240000-83280000&chr10:79920000-79960000;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr14:119160000-119200000&chr14:115880000-115920000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr16:22120000-22160000&chr16:18680000-18720000;1;1;0;0;1;0;1;1;1;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1
chr8:44680000-44720000&chr8:42080000-42120000;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1
chr1:172440000-172480000&chr1:170240000-170280000;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr5:35320000-35360000&chr5:35240000-35280000;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;1;1;1;0;0;1;0;1;0
chr9:78080000-78120000&chr9:76480000-76520000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:30120000-30160000&chr6:27280000-27320000;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr12:81880000-81920000&chr12:78600000-78640000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:38760000-38800000&chr13:36600000-36640000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
chr5:114000000-114040000&chr5:110360000-110400000;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1
chr8:81360000-81400000&chr8:80120000-80160000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr4:124120000-124160000&chr4:122440000-122480000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:71120000-71160000&chr8:70000000-70040000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:46960000-47000000&chr17:44400000-44440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr13:103120000-103160000&chr13:100760000-100800000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr2:165320000-165360000&chr2:164960000-165000000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:55240000-55280000&chr17:55120000-55160000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:54040000-54080000&chr5:50480000-50520000;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0
chr13:62320000-62360000&chr13:60920000-60960000;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr17:67000000-67040000&chr17:66400000-66440000;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr11:97840000-97880000&chr11:95360000-95400000;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0
chr13:31960000-32000000&chr13:29200000-29240000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr4:19800000-19840000&chr4:16040000-16080000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:100160000-100200000&chr3:97400000-97440000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0
chr5:111400000-111440000&chr5:109920000-109960000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:96320000-96360000&chr13:94320000-94360000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr13:81560000-81600000&chr13:78120000-78160000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:104360000-104400000&chr12:101400000-101440000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0
chr2:11480000-11520000&chr2:11040000-11080000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0
chr3:123880000-123920000&chr3:122960000-123000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr13:51280000-51320000&chr13:50000000-50040000;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;1
chr17:82560000-82600000&chr17:79000000-79040000;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0
chr4:150240000-150280000&chr4:147640000-147680000;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
chr18:81800000-81840000&chr18:78000000-78040000;1;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1
chr17:27720000-27760000&chr17:26640000-26680000;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
chr5:120720000-120760000&chr5:116760000-116800000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr2:22320000-22360000&chr2:20760000-20800000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr2:145600000-145640000&chr2:142760000-142800000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:127440000-127480000&chr8:123560000-123600000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr16:84760000-84800000&chr16:81120000-81160000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr18:42600000-42640000&chr18:40000000-40040000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:134800000-134840000&chr1:132760000-132800000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:52640000-52680000&chr10:49880000-49920000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:121160000-121200000&chr1:117680000-117720000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:52240000-52280000&chr7:48800000-48840000;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
chr10:94520000-94560000&chr10:91040000-91080000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr1:162480000-162520000&chr1:159640000-159680000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:68480000-68520000&chr4:65680000-65720000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr10:74520000-74560000&chr10:71280000-71320000;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr7:87160000-87200000&chr7:85800000-85840000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:91240000-91280000&chr4:88480000-88520000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr17:6080000-6120000&chr17:4200000-4240000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr6:35480000-35520000&chr6:33640000-33680000;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr2:112000000-112040000&chr2:109160000-109200000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr8:51360000-51400000&chr8:47520000-47560000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr7:120000000-120040000&chr7:118080000-118120000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr16:32440000-32480000&chr16:31320000-31360000;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1;1
chr16:22720000-22760000&chr16:20720000-20760000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr14:124800000-124840000&chr14:123080000-123120000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr14:73600000-73640000&chr14:72000000-72040000;0;0;1;1;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1
chr5:18640000-18680000&chr5:17840000-17880000;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr10:78840000-78880000&chr10:77280000-77320000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr9:52200000-52240000&chr9:51920000-51960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr5:76400000-76440000&chr5:73600000-73640000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr18:61000000-61040000&chr18:59440000-59480000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr8:119120000-119160000&chr8:117680000-117720000;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr15:39320000-39360000&chr15:36560000-36600000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0
chr14:31120000-31160000&chr14:30800000-30840000;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;1;0
chr9:32960000-33000000&chr9:31240000-31280000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr19:11000000-11040000&chr19:7680000-7720000;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:170320000-170360000&chr2:168440000-168480000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1
chr18:47200000-47240000&chr18:44400000-44440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr12:33360000-33400000&chr12:29960000-30000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
chr6:8880000-8920000&chr6:8560000-8600000;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr2:153240000-153280000&chr2:152320000-152360000;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:62080000-62120000&chr15:60360000-60400000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
chr9:54760000-54800000&chr9:52880000-52920000;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr2:109080000-109120000&chr2:105760000-105800000;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr11:44000000-44040000&chr11:42840000-42880000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:63400000-63440000&chr13:60520000-60560000;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;1;1;0;1;0
chr6:40440000-40480000&chr6:37080000-37120000;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
chr16:53960000-54000000&chr16:51960000-52000000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:43080000-43120000&chr19:41360000-41400000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:86240000-86280000&chr15:84920000-84960000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:61520000-61560000&chr3:57920000-57960000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr12:94360000-94400000&chr12:93080000-93120000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:109560000-109600000&chr3:107240000-107280000;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:60440000-60480000&chr10:57440000-57480000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr4:152880000-152920000&chr4:150280000-150320000;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;1;0;1;1
chr13:16680000-16720000&chr13:13840000-13880000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
