Window_Pair;Enhancer_CTCF;RNAPII-S2p_CTCF;RNAPII-S7p_RNAPII-S2p;RNAPII-S2p_RNAPII-S2p;Tcf3_EP300;H3K9me3_H3K9me3;ZC3H11A_CTCF;EP300_NANOG;Enhancer_MAFK;RNAPII-S7p_Enhancer;Tcf3_Enhancer;RNAPII-S5p_RNAPII-S2p;Tcf3_RNAPII-S2p;RNAPII-S2p_Oct4;HCFC1_NANOG;RNAPII-S2p_NANOG;Tcf3_CTCF;RNAPII-S5p_Enhancer;Tcf3_MAFK;EP300_ZNF384;RNAPII-S2p_Enhancer;Tcf3_NANOG;Enhancer_NANOG;H3K9me3_Enhancer
chr11:33120000-33160000&chr11:29680000-29720000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
chr13:45360000-45400000&chr13:42680000-42720000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:56560000-56600000&chr6:54080000-54120000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr16:16080000-16120000&chr16:12800000-12840000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr12:5520000-5560000&chr12:4920000-4960000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr10:79760000-79800000&chr10:76040000-76080000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr8:53520000-53560000&chr8:49800000-49840000;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
chr17:9600000-9640000&chr17:6280000-6320000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr14:23720000-23760000&chr14:20800000-20840000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:147080000-147120000&chr5:146600000-146640000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr6:47920000-47960000&chr6:46600000-46640000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:158840000-158880000&chr2:157120000-157160000;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:142920000-142960000&chr5:139480000-139520000;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0
chr1:51680000-51720000&chr1:49640000-49680000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:32800000-32840000&chr19:31160000-31200000;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0
chr2:106800000-106840000&chr2:106760000-106800000;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr2:105040000-105080000&chr2:101800000-101840000;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1
chr18:86640000-86680000&chr18:83280000-83320000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:76080000-76120000&chr6:72560000-72600000;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
chr4:126840000-126880000&chr4:125200000-125240000;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0
chr11:85640000-85680000&chr11:82120000-82160000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr10:57840000-57880000&chr10:54440000-54480000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr4:152520000-152560000&chr4:149280000-149320000;1;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1
chr9:44040000-44080000&chr9:41440000-41480000;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0
chr13:95720000-95760000&chr13:93840000-93880000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
chr15:82600000-82640000&chr15:79560000-79600000;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr6:30000000-30040000&chr6:28960000-29000000;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0
chr18:21120000-21160000&chr18:17400000-17440000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0
chr17:34320000-34360000&chr17:31000000-31040000;1;1;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr7:123200000-123240000&chr7:121800000-121840000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr6:117440000-117480000&chr6:115800000-115840000;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:36160000-36200000&chr6:32720000-32760000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
chr19:47880000-47920000&chr19:44760000-44800000;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
chr11:120600000-120640000&chr11:117480000-117520000;1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;1;0;1;0;1;1;0;0;1
chr11:101120000-101160000&chr11:97800000-97840000;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1
chr5:92120000-92160000&chr5:90560000-90600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr16:89960000-90000000&chr16:87400000-87440000;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr1:140720000-140760000&chr1:140680000-140720000;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr5:115760000-115800000&chr5:115720000-115760000;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
chr10:113560000-113600000&chr10:110280000-110320000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr8:97680000-97720000&chr8:96800000-96840000;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
chr19:59520000-59560000&chr19:57240000-57280000;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
chr3:99760000-99800000&chr3:97600000-97640000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr3:92440000-92480000&chr3:90280000-90320000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:52120000-52160000&chr14:50800000-50840000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr2:94720000-94760000&chr2:91960000-92000000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr18:28720000-28760000&chr18:26680000-26720000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr6:148840000-148880000&chr6:148440000-148480000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0
chr11:84320000-84360000&chr11:82840000-82880000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:84240000-84280000&chr17:82360000-82400000;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0;0
chr2:120000000-120040000&chr2:118640000-118680000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
chr8:117400000-117440000&chr8:116880000-116920000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr3:98000000-98040000&chr3:96440000-96480000;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;0
chr1:184040000-184080000&chr1:180680000-180720000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:9360000-9400000&chr3:7360000-7400000;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0
chr6:149280000-149320000&chr6:148840000-148880000;0;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1
chr16:44080000-44120000&chr16:42040000-42080000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr7:128840000-128880000&chr7:127040000-127080000;0;1;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0
chr18:26280000-26320000&chr18:24280000-24320000;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr18:57280000-57320000&chr18:56920000-56960000;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
chr6:83080000-83120000&chr6:82320000-82360000;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
chr11:64960000-65000000&chr11:61880000-61920000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr7:150360000-150400000&chr7:149880000-149920000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:112240000-112280000&chr5:110680000-110720000;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr1:114120000-114160000&chr1:110720000-110760000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr9:121520000-121560000&chr9:118440000-118480000;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1
chr10:39480000-39520000&chr10:36920000-36960000;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1
chr6:87280000-87320000&chr6:83680000-83720000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
chr7:149080000-149120000&chr7:148320000-148360000;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;0;1;0;1;1;0;0;0
chr5:27360000-27400000&chr5:24720000-24760000;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1
chr13:23840000-23880000&chr13:23760000-23800000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0
chr2:23280000-23320000&chr2:21120000-21160000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
chr2:52480000-52520000&chr2:49360000-49400000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
chr11:59680000-59720000&chr11:59560000-59600000;1;1;0;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0
chr17:19320000-19360000&chr17:17440000-17480000;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr13:56160000-56200000&chr13:55640000-55680000;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr7:95560000-95600000&chr7:95240000-95280000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr15:23960000-24000000&chr15:20800000-20840000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr7:131200000-131240000&chr7:129280000-129320000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
chr4:138080000-138120000&chr4:134160000-134200000;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
chr18:56440000-56480000&chr18:53080000-53120000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:114000000-114040000&chr9:111360000-111400000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
chr13:34600000-34640000&chr13:32040000-32080000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr17:71960000-72000000&chr17:70480000-70520000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr12:59640000-59680000&chr12:55840000-55880000;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;0
chr7:19760000-19800000&chr7:19040000-19080000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr11:67800000-67840000&chr11:64800000-64840000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:170960000-171000000&chr2:168320000-168360000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:103520000-103560000&chr1:100560000-100600000;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0
chr11:70840000-70880000&chr11:69800000-69840000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1
chr5:135560000-135600000&chr5:135520000-135560000;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1
chr1:140800000-140840000&chr1:136960000-137000000;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr9:22720000-22760000&chr9:21240000-21280000;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:148080000-148120000&chr7:144960000-145000000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr12:18160000-18200000&chr12:16560000-16600000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
chr17:7720000-7760000&chr17:4440000-4480000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr13:56200000-56240000&chr13:52840000-52880000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
chr1:91400000-91440000&chr1:88040000-88080000;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0
chr3:14640000-14680000&chr3:14600000-14640000;1;1;1;1;0;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1
chr7:38720000-38760000&chr7:36800000-36840000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:131520000-131560000&chr7:130120000-130160000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr7:134560000-134600000&chr7:134120000-134160000;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0
chr19:12000000-12040000&chr19:8200000-8240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr5:36560000-36600000&chr5:33360000-33400000;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1
chr1:184280000-184320000&chr1:182040000-182080000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr16:62200000-62240000&chr16:61360000-61400000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr6:108800000-108840000&chr6:106640000-106680000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr6:125120000-125160000&chr6:121480000-121520000;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
chr13:17920000-17960000&chr13:14800000-14840000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr4:89560000-89600000&chr4:86240000-86280000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr9:54640000-54680000&chr9:50720000-50760000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:120600000-120640000&chr6:116800000-116840000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr16:42320000-42360000&chr16:39000000-39040000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr12:106960000-107000000&chr12:104640000-104680000;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr15:36920000-36960000&chr15:33560000-33600000;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;1;1
chr7:132000000-132040000&chr7:130320000-130360000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr14:59840000-59880000&chr14:57360000-57400000;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr9:80200000-80240000&chr9:77720000-77760000;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
chr13:58120000-58160000&chr13:54160000-54200000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
chr3:102760000-102800000&chr3:100280000-100320000;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr9:49720000-49760000&chr9:46280000-46320000;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0
chr18:60800000-60840000&chr18:57400000-57440000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr14:63920000-63960000&chr14:61360000-61400000;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0
chr4:34360000-34400000&chr4:33280000-33320000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr3:99640000-99680000&chr3:96240000-96280000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:37160000-37200000&chr17:36840000-36880000;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1
chr18:74480000-74520000&chr18:74440000-74480000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
chr19:56040000-56080000&chr19:54560000-54600000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:6240000-6280000&chr5:5200000-5240000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:12640000-12680000&chr18:12120000-12160000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:85200000-85240000&chr1:85160000-85200000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr1:63600000-63640000&chr1:59600000-59640000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr14:71120000-71160000&chr14:70800000-70840000;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr15:89720000-89760000&chr15:89080000-89120000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr2:16280000-16320000&chr2:15040000-15080000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr9:21240000-21280000&chr9:21160000-21200000;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0
chr12:92080000-92120000&chr12:88640000-88680000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr9:109720000-109760000&chr9:107040000-107080000;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr6:88720000-88760000&chr6:86480000-86520000;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
chr10:17520000-17560000&chr10:14400000-14440000;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0
chr11:82040000-82080000&chr11:78360000-78400000;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0
chr11:65520000-65560000&chr11:64680000-64720000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:7360000-7400000&chr15:3360000-3400000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr10:20120000-20160000&chr10:16920000-16960000;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;0
chr3:24880000-24920000&chr3:22440000-22480000;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0
chr6:39560000-39600000&chr6:37960000-38000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr14:73000000-73040000&chr14:70240000-70280000;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr1:188360000-188400000&chr1:185480000-185520000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:44720000-44760000&chr11:44280000-44320000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:118120000-118160000&chr3:116600000-116640000;1;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0
chr5:135880000-135920000&chr5:134240000-134280000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr2:156160000-156200000&chr2:153240000-153280000;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0
chr5:115760000-115800000&chr5:113480000-113520000;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0
chr10:110280000-110320000&chr10:108560000-108600000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
chr8:29280000-29320000&chr8:28800000-28840000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr19:33520000-33560000&chr19:30960000-31000000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:141520000-141560000&chr1:140720000-140760000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
chr5:128400000-128440000&chr5:125040000-125080000;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
chr12:71840000-71880000&chr12:68840000-68880000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
chr3:34760000-34800000&chr3:31960000-32000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr13:64560000-64600000&chr13:63560000-63600000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr11:80640000-80680000&chr11:78840000-78880000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr17:75400000-75440000&chr17:74400000-74440000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
chr4:109960000-110000000&chr4:109640000-109680000;1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1
chr19:43480000-43520000&chr19:42800000-42840000;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1
chr7:53560000-53600000&chr7:51080000-51120000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:63560000-63600000&chr1:62680000-62720000;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0
chr14:83360000-83400000&chr14:79600000-79640000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
chr2:71560000-71600000&chr2:71280000-71320000;1;1;1;1;1;0;1;0;0;1;0;1;1;1;0;0;1;1;0;1;1;0;0;0
chr13:60480000-60520000&chr13:57800000-57840000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr13:13720000-13760000&chr13:10320000-10360000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
chr8:87600000-87640000&chr8:84720000-84760000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr6:92120000-92160000&chr6:89560000-89600000;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0
chr18:76000000-76040000&chr18:74520000-74560000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr15:97280000-97320000&chr15:93480000-93520000;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
chr6:108680000-108720000&chr6:106960000-107000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr5:26680000-26720000&chr5:25360000-25400000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr11:121320000-121360000&chr11:117520000-117560000;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;1;0
chr16:47280000-47320000&chr16:45680000-45720000;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
chr16:74120000-74160000&chr16:70360000-70400000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr9:11360000-11400000&chr9:9000000-9040000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
chr7:94680000-94720000&chr7:91720000-91760000;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
chr1:94760000-94800000&chr1:92720000-92760000;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
chr13:42640000-42680000&chr13:41360000-41400000;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr1:45920000-45960000&chr1:42760000-42800000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
chr19:9000000-9040000&chr19:6480000-6520000;0;1;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0
chr10:16960000-17000000&chr10:14080000-14120000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chr18:74920000-74960000&chr18:72480000-72520000;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
chr4:153160000-153200000&chr4:149880000-149920000;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0
